Cluster_ID;Codice;Nome;Componente;Descrizione;N_Events;Mean_Duration;N_Tuples;Occurrences
847;12051;_HVACpxNotOK_;HVAC_T2;Perdita di comunicazione con HVAC T2;74;1.50;2;2
847;13051;_HVACpxNotOK_;HVAC_M3;Perdita di comunicazione con HVAC M3;74;1.50;2;2
847;14051;_HVACpxNotOK_;HVAC_T4;Perdita di comunicazione con HVAC T4;74;1.50;2;2
847;15051;_HVACpxNotOK_;HVAC_T5;Perdita di comunicazione con HVAC T5;74;1.50;2;2
847;16051;_HVACpxNotOK_;HVAC_M6;Perdita di comunicazione con HVAC M6;74;1.50;2;2
847;17051;_HVACpxNotOK_;HVAC_T7;Perdita di comunicazione con HVAC T7;74;1.50;2;2
847;18050;_HVACcabNotOK_;HVAC_CAB_M8;Perdita di comunicazione con HVAC cabina M1;74;1.50;2;2
847;18051;_HVACpxNotOK_;HVAC_M8;Perdita di comunicazione con HVAC M8;74;1.50;2;2
847;27872;_2F47_;T7_2F47;Intervento 2F47 (Toilette) in T7;74;1.50;2;2
847;41001;_BCUPwrOn_;BCU_M1;Avvio centralina BCU M1;74;1.50;2;2
847;41257;_9S06On_;M1_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);74;1.50;2;2
847;42001;_BCUPwrOn_;BCU_T2;Avvio centralina BCU T2;74;1.50;2;2
847;42025;_IRV1AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 1);74;1.50;2;2
847;42031;_IRV2AuxResOutRngFlt_;BCU_T2;Pressione serbatoio ausiliario fuori limite (carrello 2);74;1.50;2;2
847;43001;_BCUPwrOn_;BCU_M3;Avvio centralina BCU M3;74;1.50;2;2
847;44001;_BCUPwrOn_;BCU_T4;Avvio centralina BCU T4;74;1.50;2;2
847;45001;_BCUPwrOn_;BCU_T5;Avvio centralina BCU T5;74;1.50;2;2
847;45025;_IRV1AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 1);74;1.50;2;2
847;45031;_IRV2AuxResOutRngFlt_;BCU_T5;Pressione serbatoio ausiliario fuori limite (carrello 2);74;1.50;2;2
847;46001;_BCUPwrOn_;BCU_M6;Avvio centralina BCU M6;74;1.50;2;2
847;47001;_BCUPwrOn_;BCU_T7;Avvio centralina BCU T7;74;1.50;2;2
847;48001;_BCUPwrOn_;BCU_M8;Avvio centralina BCU M8;74;1.50;2;2
847;48025;_IRV1AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 1);74;1.50;2;2
847;48031;_IRV2AuxResOutRngFlt_;BCU_M8;Pressione serbatoio ausiliario fuori limite (carrello 2);74;1.50;2;2
847;48069;_EpEscFlt_;BCU_M8;Assistenza EP fuori servizio;74;1.50;2;2
847;48257;_9S06On_;M8_9S06;Dispositivo 9S06 attivo (assistenza EP isolata);74;1.50;2;2
847;82018;_CrctBrkQ51_;HVAC_T2;Interruttore Q51 aperto;74;1.50;2;2
847;82079;_SnsrHighprssrB46_;HVAC_T2;Guasto sensore di pressione B46;74;1.50;2;2
847;132017;_StToiletSys_;TOIL_T2;Toilette fuori servizio veicolo T2;74;1.50;2;2
847;137017;_StToiletSys_;TOIL_T7;Toilette fuori servizio veicolo T7;74;1.50;2;2
847;150001;_SMCPowerOn_;SMC;Avvio diagnostica SMC;74;1.50;2;2
847;150004;_LineVoltType_;VEHICLE;Selezionata tensione 3 kV;74;1.50;2;2
847;150006;_Running_;VEHICLE;Stato RUNNING attivo;74;1.50;2;2
847;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;74;1.50;2;2
847;150025;_9S13_;VEHICLE;Pressione CP sotto 7.5 bar in M1 (press. 9S13);74;1.50;2;2
847;150026;_9S14_;VEHICLE;Pressione CP sotto 8.5 bar in M8 (press. 9S14);74;1.50;2;2
847;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;74;1.50;2;2
847;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;74;1.50;2;2
847;158002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M8;74;1.50;2;2
847;158003;_CabOccupied_;M1_4K14;Banco Abilitato M8;74;1.50;2;2
847;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;74;1.50;2;2
847;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;74;1.50;2;2
847;ILCK_IP_T2_47;ILCK_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;74;1.50;2;2
847;ILCK_IP_T7_47;ILCK_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;74;1.50;2;2
847;ILCK_PROP_01;ILCK_PROP_01;VEHICLE;Cod. 01 Max fren. di servizio richiesta da segnalamento;74;1.50;2;2
847;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;74;1.50;2;2
847;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;74;1.50;2;2
847;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;74;1.50;2;2
847;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;74;1.50;2;2
847;ILCK_PROP_17M8;ILCK_PROP_17M8;MDS;Cod. 17 Filo treno Taglio Trazione non alimentato;74;1.50;2;2
847;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);74;1.50;2;2
847;ILCK_PROP_21M8;ILCK_PROP_21M8;MDS;Cod. 21 AT non presente;74;1.50;2;2
847;21219;_MCQ1SwitchSts_;TCU_M1;Guasto interruttore di isolamento 25 kV (stato);74;1.50;2;1
847;22008;_DCPantoFlt_;T2_Panto3kV;Guasto pantografo 3kV in T2;74;1.50;2;1
847;41025;_IRV1AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 1);74;1.50;2;1
847;41031;_IRV2AuxResOutRngFlt_;BCU_M1;Pressione serbatoio ausiliario fuori limite (carrello 2);74;1.50;2;1
847;43098;_D_SUSP_LOW1_;BCU_M3;Press. Sospens. fuori range (carrello 1) DOWN;74;1.50;2;1
847;47025;_IRV1AuxResOutRngFlt_;BCU_T7;Pressione serbatoio ausiliario fuori limite (carrello 1);74;1.50;2;1
847;84094;_SnsDmprY75_;HVAC_T4;Guasto al sensore del damper Y75;74;1.50;2;1
847;103034;_IDoorEmrgCmd_;M3_Porta_gangway_2;Porta Gangway 2 isolata;74;1.50;2;1
847;150011;_PantoLowSts_;VEHICLE;Nessun pantografo alto;74;1.50;2;1
847;150012;_CmdPantoUp_;VEHICLE;Comando alzamento panto da banco;74;1.50;2;1
847;151014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T2;74;1.50;2;1
847;202001;PCU_Flt;EPCU_T2;Avaria PCU panto 3 kV T2;74;1.50;2;1
847;202010;PCU_reg;EPCU_T2;Errore regolazione pressione di riferimento;74;1.50;2;1
847;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;74;1.50;2;1
847;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;74;1.50;2;1
847;ILCK_IR_T2_42;ILCK_IR_T2_42;T2_1Q2_IR;Cod 42. Pantografo DC non alto;74;1.50;2;1
847;ILCK_IR_T2_52;ILCK_IR_T2_52;T2_1Q2_IR;Cod 52. Comando apertura DC per guasto Pantografo;74;1.50;2;1
847;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;74;1.50;2;1
847;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;74;1.50;2;1
847;ILCK_PantoDC_T2_22;ILCK_PantoDC_T2_22;T2_Panto3kV;Cod 22. Guasto centralina EPCU di controllo Pantografo;74;1.50;2;1
851;85093;_SnsDmprY70_;HVAC_T5;Guasto al sensore del damper Y70;2;2.10;2;2
851;85094;_SnsDmprY75_;HVAC_T5;Guasto al sensore del damper Y75;2;2.10;2;2
853;150012;_CmdPantoUp_;VEHICLE;Comando alzamento panto da banco;2;0.40;2;2
853;EVT_PantoDC_T2_22;EVT_PantoDC_T2_22;T2_Panto3kV;Cod 22. Guasto centralina EPCU di controllo Pantografo;2;0.40;2;2
859;ILCK_IR_T2_01;ILCK_IR_T2_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;4;0.70;2;2
859;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;4;0.70;2;2
859;ILCK_IR_T7_01;ILCK_IR_T7_01;T2_1Q2_IR;Cod 01. Mancanza tensione di linea su treno locale;4;0.70;2;2
859;26219;_MCQ1SwitchSts_;TCU_M6;Guasto interruttore di isolamento 25 kV (stato);4;0.70;2;1
864;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;5;6.10;2;2
864;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;5;6.10;2;2
864;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;5;6.10;2;2
864;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;5;6.10;2;2
864;ILCK_PROP_11M1;ILCK_PROP_11M1;MDS;Cod. 11 Rilascio Porte Destre Attivo;5;6.10;2;2
876;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;3;3.20;2;2
876;108028;_IDoorUnblock_;M8_Porta_gangway_1;Guasto microswitch porta Gangway;3;3.20;2;2
876;108030;_IDoorDCSFlt_;M8_Porta_gangway_1;Guasto microswitch porta Gangway;3;3.20;2;2
878;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;4;1.90;2;2
878;26456;MIC_INV_ALRM_RHEO_BLOC_NO_APIR;CONV_TRAZ_M6;Allarme blocco restato;4;1.90;2;2
878;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;4;1.90;2;2
878;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;4;1.90;2;2
880;11050;_HVACcabNotOK_;HVAC_CAB_M1;Perdita di comunicazione con HVAC cabina M1;5;4.40;2;2
880;107028;_IDoorUnblock_;T7_Porta_gangway_1;Guasto microswitch porta Gangway 1;5;4.40;2;2
880;107030;_IDoorDCSFlt_;T7_Porta_gangway_1;Guasto microswitch porta Gangway 1;5;4.40;2;2
880;108028;_IDoorUnblock_;M8_Porta_gangway_1;Guasto microswitch porta Gangway;5;4.40;2;2
880;108030;_IDoorDCSFlt_;M8_Porta_gangway_1;Guasto microswitch porta Gangway;5;4.40;2;2
885;11201;CCU_FltWtbR2;VEHICLE;Mancata ricezione R2 in CCU M1;12;7.90;2;2
885;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;12;7.90;2;2
885;150007;_Standby_;VEHICLE;Stato STANDBY attivo;12;7.90;2;2
885;150009;_Parking_;VEHICLE;Stato PARKING attivo;12;7.90;2;2
885;158014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T7;12;7.90;2;2
885;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;12;7.90;2;2
885;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;12;7.90;2;2
885;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;12;7.90;2;2
885;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;12;7.90;2;2
885;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;12;7.90;2;2
885;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;12;7.90;2;2
885;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;12;7.90;2;2
890;93189;_PneuFlt_;M3_Gradino_Porta4;Avaria unita' pneum. gradino porta 4 M3;5;4.60;2;2
890;104036;_IDoorUnblock_;T4_Porta_gangway_2;Guasto microswitch porta Gangway 2;5;4.60;2;2
890;104038;_IDoorDCSFlt_;T4_Porta_gangway_2;Guasto microswitch porta Gangway 2;5;4.60;2;2
890;105036;_IDoorUnblock_;T5_Porta_gangway_2;Guasto microswitch porta Gangway 2;5;4.60;2;2
890;105038;_IDoorDCSFlt_;T5_Porta_gangway_2;Guasto microswitch porta Gangway 2;5;4.60;2;2
891;150017;_CmdCloseIR_;VEHICLE;Comando chiusura IR/IP da banco;5;1.90;2;2
891;157019;_1Q21_;T7_1Q2_IR;IR chiuso in cassa T7;5;1.90;2;2
891;EVT_IP_T2_47;EVT_IP_T2_47;T2_1Q4_IP;Cod 47. Line Voltage Type non 25KV;5;1.90;2;2
891;EVT_IP_T7_47;EVT_IP_T7_47;T7_1Q4_IP;Cod 47. Line Voltage Type non 25KV;5;1.90;2;2
891;EVT_IR_T2_52;EVT_IR_T2_52;T2_1Q2_IR;Cod 52. Comando apertura DC per guasto Pantografo;5;1.90;2;2
893;81173;_CabFiltrfrshairsat_;HVAC_CAB_M1;Filtro aria fresca sporco;2;1.00;2;2
893;88173;_CabFiltrfrshairsat_;HVAC_CAB_M8;Filtro aria fresca sporco;2;1.00;2;2
894;11200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M1;16;7.00;2;2
894;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;16;7.00;2;2
894;48069;_EpEscFlt_;BCU_M8;Assistenza EP fuori servizio;16;7.00;2;2
894;150006;_Running_;VEHICLE;Stato RUNNING attivo;16;7.00;2;2
894;152019;_1Q21_;T2_1Q2_IR;IR chiuso in cassa T2;16;7.00;2;2
894;158002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M8;16;7.00;2;2
894;158003;_CabOccupied_;M1_4K14;Banco Abilitato M8;16;7.00;2;2
894;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;16;7.00;2;2
894;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;16;7.00;2;2
894;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;16;7.00;2;2
894;ILCK_PROP_11M8;ILCK_PROP_11M8;MDS;Cod. 11 Rilascio Porte Destre Attivo;16;7.00;2;2
894;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;16;7.00;2;2
894;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;16;7.00;2;2
894;ILCK_PROP_18M8;ILCK_PROP_18M8;MDS;Cod. 18 Linea Emergenza Attiva;16;7.00;2;2
894;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);16;7.00;2;2
894;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;16;7.00;2;2
895;18200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M8;16;7.66;2;2
895;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;16;7.66;2;2
895;41069;_EpEscFlt_;BCU_M1;Assistenza EP fuori servizio;16;7.66;2;2
895;150006;_Running_;VEHICLE;Stato RUNNING attivo;16;7.66;2;2
895;150007;_Standby_;VEHICLE;Stato STANDBY attivo;16;7.66;2;2
895;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;16;7.66;2;2
895;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;16;7.66;2;2
895;157019;_1Q21_;T7_1Q2_IR;IR chiuso in cassa T7;16;7.66;2;2
895;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;16;7.66;2;2
895;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;16;7.66;2;2
895;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;16;7.66;2;2
895;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;16;7.66;2;2
895;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;16;7.66;2;2
895;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;16;7.66;2;2
895;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);16;7.66;2;2
895;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;16;7.66;2;2
899;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;14;21.70;2;2
899;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;14;21.70;2;2
899;48353;9K48_Emg;FRENO;Frenatura di emergenza attivata da leva di frenatura in M8;14;21.70;2;2
899;151021;_LowSpdTL_;M1_9K42;Linea treno Velocita' zero  attiva in M1-T4;14;21.70;2;2
899;158021;_LowSpdTL_;M8_9K42;Linea treno Velocita' zero  attiva in M8-T5;14;21.70;2;2
899;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;14;21.70;2;2
899;ILCK_PROP_03;ILCK_PROP_03;VEHICLE;Cod. 03 Comando di frenatura da manipolatore attivo;14;21.70;2;2
899;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;14;21.70;2;2
899;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;14;21.70;2;2
899;ILCK_PROP_11M8;ILCK_PROP_11M8;MDS;Cod. 11 Rilascio Porte Destre Attivo;14;21.70;2;2
899;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;14;21.70;2;2
899;ILCK_PROP_18M8;ILCK_PROP_18M8;MDS;Cod. 18 Linea Emergenza Attiva;14;21.70;2;2
899;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);14;21.70;2;2
899;150025;_9S13_;VEHICLE;Pressione CP sotto 7.5 bar in M1 (press. 9S13);14;21.70;2;1
900;11200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M1;16;0.80;2;2
900;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;16;0.80;2;2
900;150006;_Running_;VEHICLE;Stato RUNNING attivo;16;0.80;2;2
900;158002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M8;16;0.80;2;2
900;158003;_CabOccupied_;M1_4K14;Banco Abilitato M8;16;0.80;2;2
900;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;16;0.80;2;2
900;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;16;0.80;2;2
900;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;16;0.80;2;2
900;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;16;0.80;2;2
900;ILCK_PROP_11M8;ILCK_PROP_11M8;MDS;Cod. 11 Rilascio Porte Destre Attivo;16;0.80;2;2
900;ILCK_PROP_12M8;ILCK_PROP_12M8;MDS;Cod. 12 Rilascio Porte Sinistre Attivo;16;0.80;2;2
900;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;16;0.80;2;2
900;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;16;0.80;2;2
900;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);16;0.80;2;2
900;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;16;0.80;2;2
900;ILCK_PROP_18M8;ILCK_PROP_18M8;MDS;Cod. 18 Linea Emergenza Attiva;16;0.80;2;1
901;11201;CCU_FltWtbR2;VEHICLE;Mancata ricezione R2 in CCU M1;14;6.60;2;2
901;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;14;6.60;2;2
901;58001;ScmtOn_CabOff_1;SCMT_M8;Piastra abilitata in M8 con banco M8 disabilitato;14;6.60;2;2
901;150007;_Standby_;VEHICLE;Stato STANDBY attivo;14;6.60;2;2
901;158014;_DCPantoSts_;VEHICLE;Pantografo DC alto in T7;14;6.60;2;2
901;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;14;6.60;2;2
901;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;14;6.60;2;2
901;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;14;6.60;2;2
901;ILCK_PROP_05;ILCK_PROP_05;VEHICLE;Cod. 05 Taglio trazione da SSB attivo;14;6.60;2;2
901;ILCK_PROP_15;ILCK_PROP_15;MDS;Cod. 15 Nessun banco abilitato;14;6.60;2;2
901;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;14;6.60;2;2
901;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;14;6.60;2;2
901;150009;_Parking_;VEHICLE;Stato PARKING attivo;14;6.60;2;1
901;ILCK_PROP_02;ILCK_PROP_02;VEHICLE;Cod. 02 Taglio trazione comandato da RCEC;14;6.60;2;1
902;18200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M8;18;8.40;2;2
902;18202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M8;18;8.40;2;2
902;41069;_EpEscFlt_;BCU_M1;Assistenza EP fuori servizio;18;8.40;2;2
902;150006;_Running_;VEHICLE;Stato RUNNING attivo;18;8.40;2;2
902;150007;_Standby_;VEHICLE;Stato STANDBY attivo;18;8.40;2;2
902;151002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M1;18;8.40;2;2
902;151003;_CabOccupied_;M1_4K14;Banco Abilitato M1;18;8.40;2;2
902;157019;_1Q21_;T7_1Q2_IR;IR chiuso in cassa T7;18;8.40;2;2
902;ILCK_IRIP_T7_68;ILCK_IRIP_T7_68;T7_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;18;8.40;2;2
902;ILCK_IR_T2_40;ILCK_IR_T2_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;18;8.40;2;2
902;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;18;8.40;2;2
902;ILCK_PROP_08;ILCK_PROP_08;VEHICLE;Cod. 08 Loop porte aperto;18;8.40;2;2
902;ILCK_PROP_12M1;ILCK_PROP_12M1;MDS;Cod. 12 Rilascio Porte Sinistre Attivo;18;8.40;2;2
902;ILCK_PROP_13M1;ILCK_PROP_13_M1;MDS;Cod. 13 Leva MC 6S01 non in trazione;18;8.40;2;2
902;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;18;8.40;2;2
902;ILCK_PROP_20M1;ILCK_PROP_20M1;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);18;8.40;2;2
902;ILCK_Panto_T7_45;ILCK_Panto_T7_45;T7_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;18;8.40;2;2
902;ILCK_PROP_18M1;ILCK_PROP_18M1;MDS;Cod. 18 Linea Emergenza Attiva;18;8.40;2;1
903;11200;CCU_FltWtbR1;VEHICLE;Mancata ricezione R1 in CCU M1;16;6.20;2;2
903;11202;CCU_FltWtbComm;VEHICLE;Mancata comunicazione WTB in CCU M1;16;6.20;2;2
903;48069;_EpEscFlt_;BCU_M8;Assistenza EP fuori servizio;16;6.20;2;2
903;150006;_Running_;VEHICLE;Stato RUNNING attivo;16;6.20;2;2
903;152019;_1Q21_;T2_1Q2_IR;IR chiuso in cassa T2;16;6.20;2;2
903;158002;_DeskKeyIn_;M1_4K14;Chiave di Banco inserita in M8;16;6.20;2;2
903;158003;_CabOccupied_;M1_4K14;Banco Abilitato M8;16;6.20;2;2
903;ILCK_IRIP_T2_68;ILCK_IRIP_T2_68;T2_MCB;Cod 68. Mancata comunic. WTB con semitreno remoto;16;6.20;2;2
903;ILCK_IR_T7_40;ILCK_IR_T7_40;T2_1Q2_IR;Cod 40. Contattore 1Q1 non nello stato DC;16;6.20;2;2
903;ILCK_PROP_04;ILCK_PROP_04;VEHICLE;Cod. 04 Condotta Generale scarica;16;6.20;2;2
903;ILCK_PROP_12M8;ILCK_PROP_12M8;MDS;Cod. 12 Rilascio Porte Sinistre Attivo;16;6.20;2;2
903;ILCK_PROP_13M8;ILCK_PROP_13_M8;MDS;Cod. 13 Leva MC 6S01 non in trazione;16;6.20;2;2
903;ILCK_PROP_14;ILCK_PROP_14;MDS;Cod. 14 Nessuna direzione impostata;16;6.20;2;2
903;ILCK_PROP_20M8;ILCK_PROP_20M8;MDS;Cod. 20 Freno di stazionamento attivo (TT a 2 km/h);16;6.20;2;2
903;ILCK_Panto_T2_45;ILCK_Panto_T2_45;T2_PANTO;Cod 45. Mancata comunic. WTB con semitreno remoto;16;6.20;2;2
903;ILCK_PROP_11M8;ILCK_PROP_11M8;MDS;Cod. 11 Rilascio Porte Destre Attivo;16;6.20;2;1
904;21476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M1;Apertura forz. contatt. Convert. Princip. DC;11;3.39;2;2
904;23476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M3;Apertura forz. contatt. Convert. Princip. DC;11;3.39;2;2
904;26476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M6;Apertura forz. contatt. Convert. Princip. DC;11;3.39;2;2
904;28476;OP_DCMAINCNT_PREC_DC;CONV_TRAZ_M8;Apertura forz. contatt. Convert. Princip. DC;11;3.39;2;2
904;150016;_IRIP_OpenSts_;VEHICLE;Nessun IR o IP chiuso;11;3.39;2;2
904;150018;_CmdOpenIR_;VEHICLE;Comando apertura IR/IP da banco;11;3.39;2;2
904;151022;_HvOnBoardUnit_;T2_1Q4_IP;Alta tensione non presente in M1-T4;11;3.39;2;2
904;158022;_HvOnBoardUnit_;T7_1Q4_IP;Alta tensione non presente in M8-T5;11;3.39;2;2
