event_id,train_id,event_timestamp,event_code,event_name,component,event_description,cluster_id
942,T456,2024-07-09 09:00:43.129994,97015,_10K19Flt0_,PORTE_EST,Indebita eccitazione 10K19 veicolo T7,807
945,T456,2024-07-09 09:00:43.130175,97152,_EDCU_LwSpdFlt_,EDCU_T7_3,Incorenza sts velocita' 0 porta 3 T7,807
947,T456,2024-07-09 09:00:43.133231,98150,_EDCU_LwSpdFlt_,EDCU_M8_1,Incorenza sts velocita' 0 porta 1 M8,807
951,T456,2024-07-09 09:00:43.134592,150001,_SMCPowerOn_,SMC,Avvio diagnostica SMC,807
957,T456,2024-07-09 09:00:43.135966,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,807
961,T456,2024-07-09 09:00:43.138672,ILCK_IP_T2_47,ILCK_IP_T2_47,T2_1Q4_IP,Cod 47. Line Voltage Type non 25KV,807
967,T456,2024-07-09 09:00:43.139325,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,807
1222,T456,2024-07-09 09:06:06.216687,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,516
1600,T456,2024-07-09 09:20:39.360288,151023,_Front_,VEHICLE,Direzione avanti in M1,860
1601,T456,2024-07-09 09:20:39.418761,158024,_Rear_,VEHICLE,Direzione indietro in M8,860
1603,T456,2024-07-09 09:20:41.800866,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,886
1604,T456,2024-07-09 09:20:42.450107,51001,ScmtOn_CabOff_1,SCMT_M1,Piastra abilitata in M1 con banco M1 disabilitato,886
1606,T456,2024-07-09 09:20:43.750445,150009,_Parking_,VEHICLE,Stato PARKING attivo,886
1607,T456,2024-07-09 09:20:44.400146,151014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T2,886
1787,T456,2024-07-09 09:38:09.679167,26476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M6,Apertura forz. contatt. Convert. Princip. DC,642
1788,T456,2024-07-09 09:38:10.879627,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,642
2182,T456,2024-07-09 10:04:19.113645,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,854
2183,T456,2024-07-09 10:04:19.841815,ILCK_PROP_08,ILCK_PROP_08,VEHICLE,Cod. 08 Loop porte aperto,854
2366,T456,2024-07-09 10:13:52.769001,18201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M8,736
2367,T456,2024-07-09 10:13:53.55964,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,736
2369,T456,2024-07-09 10:13:55.141627,150009,_Parking_,VEHICLE,Stato PARKING attivo,736
2529,T456,2024-07-09 10:32:21.110914,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,854
2698,T456,2024-07-09 11:00:57.308819,11200,CCU_FltWtbR1,VEHICLE,Mancata ricezione R1 in CCU M1,900
2699,T456,2024-07-09 11:00:57.360064,11202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M1,900
2700,T456,2024-07-09 11:00:57.40921,150006,_Running_,VEHICLE,Stato RUNNING attivo,900
2701,T456,2024-07-09 11:00:57.459955,158002,_DeskKeyIn_,M1_4K14,Chiave di Banco inserita in M8,900
2702,T456,2024-07-09 11:00:57.510915,158003,_CabOccupied_,M1_4K14,Banco Abilitato M8,900
2703,T456,2024-07-09 11:00:57.559634,ILCK_IRIP_T2_68,ILCK_IRIP_T2_68,T2_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,900
2704,T456,2024-07-09 11:00:57.609934,ILCK_IR_T7_40,ILCK_IR_T7_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,900
2705,T456,2024-07-09 11:00:57.660549,ILCK_PROP_02,ILCK_PROP_02,VEHICLE,Cod. 02 Taglio trazione comandato da RCEC,900
2706,T456,2024-07-09 11:00:57.710217,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,900
2707,T456,2024-07-09 11:00:57.760233,ILCK_PROP_11M8,ILCK_PROP_11M8,MDS,Cod. 11 Rilascio Porte Destre Attivo,900
2708,T456,2024-07-09 11:00:57.810447,ILCK_PROP_12M8,ILCK_PROP_12M8,MDS,Cod. 12 Rilascio Porte Sinistre Attivo,900
2709,T456,2024-07-09 11:00:57.86044,ILCK_PROP_13M8,ILCK_PROP_13_M8,MDS,Cod. 13 Leva MC 6S01 non in trazione,900
2710,T456,2024-07-09 11:00:57.909777,ILCK_PROP_14,ILCK_PROP_14,MDS,Cod. 14 Nessuna direzione impostata,900
2711,T456,2024-07-09 11:00:57.960332,ILCK_PROP_20M8,ILCK_PROP_20M8,MDS,Cod. 20 Freno di stazionamento attivo (TT a 2 km/h),900
2712,T456,2024-07-09 11:00:58.009964,ILCK_Panto_T2_45,ILCK_Panto_T2_45,T2_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,900
2713,T456,2024-07-09 11:00:58.059767,ILCK_PROP_18M8,ILCK_PROP_18M8,MDS,Cod. 18 Linea Emergenza Attiva,900
2736,T456,2024-07-09 11:03:37.693431,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,35
2737,T456,2024-07-09 11:03:37.888179,ILCK_PROP_22M1,ILCK_PROP_22M1,MDS,Cod. 22 Manettino fuori coasting dopo taglio trazione,35
2958,T456,2024-07-09 11:12:24.442494,41357,BRKSTS_TL_Inc1,FRENO,Incongruenza BRAKE_STATUS_TL e manettino di frenatura M1,100
2959,T456,2024-07-09 11:12:24.593299,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,100
3147,T456,2024-07-09 11:30:16.138375,150009,_Parking_,VEHICLE,Stato PARKING attivo,885
3148,T456,2024-07-09 11:30:16.796896,158014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T7,885
3328,T456,2024-07-09 11:59:56.927718,45275,_Cmpr1OilLvlFlt_,FRENO,Livello olio basso nel compressore 1,258
3329,T456,2024-07-09 11:59:57.017296,45281,_Cmpr2OilLvlFlt_,FRENO,Livello olio basso nel compressore 2,258
3330,T456,2024-07-09 11:59:57.093242,26476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M6,Apertura forz. contatt. Convert. Princip. DC,830
3331,T456,2024-07-09 11:59:57.499889,28376,NO_LINE_VOLTAGE,CONV_TRAZ_M8,Nessuna tensione di linea,830
3529,T456,2024-07-09 12:07:30.78135,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,219
3726,T456,2024-07-09 12:13:50.336767,16051,_HVACpxNotOK_,HVAC_M6,Perdita di comunicazione con HVAC M6,276
3727,T456,2024-07-09 12:13:50.79838,13051,_HVACpxNotOK_,HVAC_M3,Perdita di comunicazione con HVAC M3,296
3961,T456,2024-07-09 12:41:01.507255,103036,_IDoorUnblock_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,316
4177,T456,2024-07-09 13:00:11.090309,ILCK_PantoDC_T7_22,ILCK_PantoDC_T7_22,T7_Panto3kV,Cod 22. Guasto centralina EPCU di controllo Pantografo,909
4310,T456,2024-07-09 13:06:55.258921,ILCK_Panto_T7_12,ILCK_Panto_T7_12,T7_PANTO,Cod 12. Abbassamento Panto richiesto dal segnalamento,914
4311,T456,2024-07-09 13:06:55.463886,26481,OPIR_OPQ1,Q1_M6,Apertura forzata IP-IR per apertura Q1,914
4312,T456,2024-07-09 13:06:55.668832,ILCK_IRIP_T2_03,ILCK_IRIP_T2_03,T2_MCB,Cod 03. Apertura Interruttore principale richiesto da TCU1 M1,914
4313,T456,2024-07-09 13:06:55.874171,ILCK_IRIP_T2_56,ILCK_IRIP_T2_56,T2_MCB,Cod 56. Apertura da TCU1  locale (M1),914
4467,T456,2024-07-09 13:15:31.548316,26376,NO_LINE_VOLTAGE,CONV_TRAZ_M6,Nessuna tensione di linea,918
4468,T456,2024-07-09 13:15:31.810209,26476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M6,Apertura forz. contatt. Convert. Princip. DC,918
4469,T456,2024-07-09 13:15:32.071511,28376,NO_LINE_VOLTAGE,CONV_TRAZ_M8,Nessuna tensione di linea,918
4470,T456,2024-07-09 13:15:32.332426,28476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M8,Apertura forz. contatt. Convert. Princip. DC,918
940,T456,2024-07-09 09:00:43.128544,96152,_EDCU_LwSpdFlt_,EDCU_M6_3,Incorenza sts velocita' 0 porta 3 M6,807
936,T456,2024-07-09 09:00:43.127393,95151,_EDCU_LwSpdFlt_,EDCU_T5_2,Incorenza sts velocita' 0 porta 2 T5,807
946,T456,2024-07-09 09:00:43.131562,97153,_EDCU_LwSpdFlt_,EDCU_T7_4,Incorenza sts velocita' 0 porta 4 T7,807
952,T456,2024-07-09 09:00:43.134798,150008,_Sleeping_,VEHICLE,Stato SLEEPING attivo,807
956,T456,2024-07-09 09:00:43.135622,150026,_9S14_,VEHICLE,Pressione CP sotto 8.5 bar in M8 (press. 9S14),807
964,T456,2024-07-09 09:00:43.138987,ILCK_IR_T2_41,ILCK_IR_T2_41,T2_1Q2_IR,Cod 41. Line Voltage Type non 3KV,807
965,T456,2024-07-09 09:00:43.138954,ILCK_IR_T7_41,ILCK_IR_T7_41,T2_1Q2_IR,Cod 41. Line Voltage Type non 3KV,807
972,T456,2024-07-09 09:00:43.142216,48098,_D_SUSP_LOW1_,BCU_M8,Press. Sospens. fuori range (carrello 1) DOWN,807
976,T456,2024-07-09 09:00:43.914337,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,17
1223,T456,2024-07-09 09:06:06.915913,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,516
1224,T456,2024-07-09 09:06:07.616627,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,516
1602,T456,2024-07-09 09:20:41.15118,18201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M8,886
1789,T456,2024-07-09 09:38:12.079596,ILCK_PROP_13M8,ILCK_PROP_13_M8,MDS,Cod. 13 Leva MC 6S01 non in trazione,642
2186,T456,2024-07-09 10:04:21.404013,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,70
2368,T456,2024-07-09 10:13:54.349839,150007,_Standby_,VEHICLE,Stato STANDBY attivo,736
2370,T456,2024-07-09 10:13:55.93173,158014,_DCPantoSts_,VEHICLE,Pantografo DC alto in T7,736
2530,T456,2024-07-09 10:32:21.837604,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,854
2531,T456,2024-07-09 10:32:22.565576,ILCK_PROP_08,ILCK_PROP_08,VEHICLE,Cod. 08 Loop porte aperto,854
2714,T456,2024-07-09 11:01:54.843951,ILCK_Panto_T2_03,ILCK_Panto_T2_03,T2_PANTO,Cod 03. Treno in spegnimento,665
2715,T456,2024-07-09 11:01:54.964486,ILCK_Panto_T7_03,ILCK_Panto_T7_03,T7_PANTO,Cod 03. Treno in spegnimento,665
2738,T456,2024-07-09 11:03:53.455107,103028,_IDoorUnblock_,M3_Porta_gangway_1,Guasto microswitch porta Gangway 1,584
2739,T456,2024-07-09 11:03:53.592075,103030,_IDoorDCSFlt_,M3_Porta_gangway_1,Guasto microswitch porta Gangway 1,584
2960,T456,2024-07-09 11:12:44.082167,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,148
3149,T456,2024-07-09 11:30:17.455508,ILCK_IRIP_T2_68,ILCK_IRIP_T2_68,T2_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,885
3150,T456,2024-07-09 11:30:18.114025,ILCK_IRIP_T7_68,ILCK_IRIP_T7_68,T7_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,885
3151,T456,2024-07-09 11:30:18.772279,ILCK_IR_T7_40,ILCK_IR_T7_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,885
3153,T456,2024-07-09 11:30:20.088482,ILCK_PROP_15,ILCK_PROP_15,MDS,Cod. 15 Nessun banco abilitato,885
3154,T456,2024-07-09 11:30:20.747261,ILCK_Panto_T2_45,ILCK_Panto_T2_45,T2_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,885
3342,T456,2024-07-09 12:00:05.940887,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,9
3531,T456,2024-07-09 12:07:42.390757,107028,_IDoorUnblock_,T7_Porta_gangway_1,Guasto microswitch porta Gangway 1,877
3530,T456,2024-07-09 12:07:42.390911,107030,_IDoorDCSFlt_,T7_Porta_gangway_1,Guasto microswitch porta Gangway 1,877
3728,T456,2024-07-09 12:14:56.598069,107010,_IDoorUnblock_,T7_Porta_comparto_1,Guasto microswitch porta interna 1,591
3729,T456,2024-07-09 12:14:56.897457,107012,_IDoorDCSFlt_,T7_Porta_comparto_1,Guasto microswitch porta interna 1,591
3730,T456,2024-07-09 12:14:57.197371,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,591
3962,T456,2024-07-09 12:41:02.269309,103038,_IDoorDCSFlt_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,316
4178,T456,2024-07-09 13:00:12.598403,ILCK_Panto_T2_08,ILCK_Panto_T2_08,T2_PANTO,Cod 08. Comando abbassamento da selettore Panto,909
4314,T456,2024-07-09 13:06:57.38237,21476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M1,Apertura forz. contatt. Convert. Princip. DC,878
4315,T456,2024-07-09 13:06:57.855897,26456,MIC_INV_ALRM_RHEO_BLOC_NO_APIR,CONV_TRAZ_M6,Allarme blocco restato,878
4471,T456,2024-07-09 13:15:32.593198,93189,_PneuFlt_,M3_Gradino_Porta4,Avaria unita' pneum. gradino porta 4 M3,918
4472,T456,2024-07-09 13:15:32.853962,150005,_LineVoltType_,VEHICLE,Selezionata tensione 25 kV,918
4473,T456,2024-07-09 13:15:33.115118,150010,_Poc_,VEHICLE,Ingresso in POC,918
4474,T456,2024-07-09 13:15:33.375176,150011,_PantoLowSts_,VEHICLE,Nessun pantografo alto,918
4628,T456,2024-07-09 13:32:16.730447,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,177
941,T456,2024-07-09 09:00:43.129814,96153,_EDCU_LwSpdFlt_,EDCU_M6_4,Incorenza sts velocita' 0 porta 4 M6,807
944,T456,2024-07-09 09:00:43.130116,97151,_EDCU_LwSpdFlt_,EDCU_T7_2,Incorenza sts velocita' 0 porta 2 T7,807
953,T456,2024-07-09 09:00:43.135103,150011,_PantoLowSts_,VEHICLE,Nessun pantografo alto,807
954,T456,2024-07-09 09:00:43.135291,150016,_IRIP_OpenSts_,VEHICLE,Nessun IR o IP chiuso,807
959,T456,2024-07-09 09:00:43.137771,158021,_LowSpdTL_,M8_9K42,Linea treno Velocita' zero  attiva in M8-T5,807
960,T456,2024-07-09 09:00:43.138288,158022,_HvOnBoardUnit_,T7_1Q4_IP,Alta tensione non presente in M8-T5,807
969,T456,2024-07-09 09:00:43.140787,ILCK_PROP_15,ILCK_PROP_15,MDS,Cod. 15 Nessun banco abilitato,807
973,T456,2024-07-09 09:00:43.14242,94015,_10K19Flt0_,PORTE_EST,Indebita eccitazione 10K19 veicolo T4,807
1225,T456,2024-07-09 09:06:08.315916,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,516
1605,T456,2024-07-09 09:20:43.10069,150007,_Standby_,VEHICLE,Stato STANDBY attivo,886
1790,T456,2024-07-09 09:38:13.279159,ILCK_PROP_14,ILCK_PROP_14,MDS,Cod. 14 Nessuna direzione impostata,642
2187,T456,2024-07-09 10:04:22.359128,10085,PntLow3,AT,Abbassamento pantogr. comandato da ERTMS,914
2188,T456,2024-07-09 10:04:22.561961,150010,_Poc_,VEHICLE,Ingresso in POC,914
2189,T456,2024-07-09 10:04:22.767613,150016,_IRIP_OpenSts_,VEHICLE,Nessun IR o IP chiuso,914
2190,T456,2024-07-09 10:04:22.972208,151022,_HvOnBoardUnit_,T2_1Q4_IP,Alta tensione non presente in M1-T4,914
2196,T456,2024-07-09 10:04:24.1995,ILCK_IRIP_T7_39,ILCK_IRIP_T7_39,T7_MCB,Cod 39. Master Controller non in IDLE,914
2197,T456,2024-07-09 10:04:24.405094,ILCK_IRIP_T7_56,ILCK_IRIP_T7_56,T7_MCB,Cod 56. Apertura da TCU1  locale (M8),914
2198,T456,2024-07-09 10:04:24.610746,ILCK_IRIP_T7_57,ILCK_IRIP_T7_57,T7_MCB,Cod 57. Apertura da TCU2  locale (M6),914
2199,T456,2024-07-09 10:04:24.815572,ILCK_IRIP_T7_58,ILCK_IRIP_T7_58,T7_MCB,Cod 58. Apertura da TCU1 remota (M1),914
2200,T456,2024-07-09 10:04:25.019081,ILCK_IRIP_T7_59,ILCK_IRIP_T7_59,T7_MCB,Cod 59. Apertura da TCU2 remota (M3),914
2371,T456,2024-07-09 10:13:56.72234,ILCK_IRIP_T2_68,ILCK_IRIP_T2_68,T2_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,736
2372,T456,2024-07-09 10:13:57.514604,ILCK_IRIP_T7_68,ILCK_IRIP_T7_68,T7_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,736
2374,T456,2024-07-09 10:13:59.096539,ILCK_PROP_15,ILCK_PROP_15,MDS,Cod. 15 Nessun banco abilitato,736
2532,T456,2024-07-09 10:32:23.292595,ILCK_PROP_12M8,ILCK_PROP_12M8,MDS,Cod. 12 Rilascio Porte Sinistre Attivo,854
2716,T456,2024-07-09 11:02:04.218625,137017,_StToiletSys_,TOIL_T7,Toilette fuori servizio veicolo T7,387
2740,T456,2024-07-09 11:04:36.080264,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,317
2961,T456,2024-07-09 11:12:45.546731,ILCK_PROP_03,ILCK_PROP_03,VEHICLE,Cod. 03 Comando di frenatura da manipolatore attivo,148
3152,T456,2024-07-09 11:30:19.430142,ILCK_PROP_08,ILCK_PROP_08,VEHICLE,Cod. 08 Loop porte aperto,885
3343,T456,2024-07-09 12:00:06.895783,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,9
3532,T456,2024-07-09 12:07:51.629994,18201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M8,916
3535,T456,2024-07-09 12:07:53.475153,23476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M3,Apertura forz. contatt. Convert. Princip. DC,916
3731,T456,2024-07-09 12:15:26.24529,11050,_HVACcabNotOK_,HVAC_CAB_M1,Perdita di comunicazione con HVAC cabina M1,9
3963,T456,2024-07-09 12:41:03.033388,150026,_9S14_,VEHICLE,Pressione CP sotto 8.5 bar in M8 (press. 9S14),316
4179,T456,2024-07-09 13:00:14.10758,ILCK_Panto_T2_16,ILCK_Panto_T2_16,T2_PANTO,Cod 16. Filo treno di abbassamento Panto Attivo,909
4197,T456,2024-07-09 13:00:32.62789,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,419
4316,T456,2024-07-09 13:06:58.331691,26476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M6,Apertura forz. contatt. Convert. Princip. DC,878
4317,T456,2024-07-09 13:06:58.806469,ILCK_PROP_14,ILCK_PROP_14,MDS,Cod. 14 Nessuna direzione impostata,878
4479,T456,2024-07-09 13:15:34.680376,ILCK_IP_T7_51,ILCK_IP_T7_51,T7_1Q4_IP,Cod 51. 1Q7 non nello stato di aperto,918
4480,T456,2024-07-09 13:15:34.94116,ILCK_IP_T7_55,ILCK_IP_T7_55,T7_1Q4_IP,Cod 55. Sezionatore 1Q7  non aperto in AC,918
4481,T456,2024-07-09 13:15:35.201993,ILCK_IRIP_T2_56,ILCK_IRIP_T2_56,T2_MCB,Cod 56. Apertura da TCU1  locale (M1),918
4482,T456,2024-07-09 13:15:35.461978,ILCK_IRIP_T2_57,ILCK_IRIP_T2_57,T2_MCB,Cod 57. Apertura da TCU2  locale (M3),918
4629,T456,2024-07-09 13:32:17.640374,ILCK_PROP_13M1,ILCK_PROP_13_M1,MDS,Cod. 13 Leva MC 6S01 non in trazione,177
937,T456,2024-07-09 09:00:43.127422,96015,_10K19Flt0_,PORTE_EST,Indebita eccitazione 10K19 veicolo M6,807
950,T456,2024-07-09 09:00:43.1343,137017,_StToiletSys_,TOIL_T7,Toilette fuori servizio veicolo T7,807
963,T456,2024-07-09 09:00:43.138854,ILCK_IRIP_36,ILCK_IRIP_T2_36,MCB,Cod 36. Banco non abilitato,807
975,T456,2024-07-09 09:00:43.142702,98027,_EDoorEmrgFlt_,PORTE_EST,Incoerenza loop e maniglie emg in M8,807
1226,T456,2024-07-09 09:06:09.015253,ILCK_PROP_18M1,ILCK_PROP_18M1,MDS,Cod. 18 Linea Emergenza Attiva,516
1608,T456,2024-07-09 09:20:45.050464,ILCK_IRIP_T2_68,ILCK_IRIP_T2_68,T2_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,886
1791,T456,2024-07-09 09:40:14.15785,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,118
2191,T456,2024-07-09 10:04:23.177499,158022,_HvOnBoardUnit_,T7_1Q4_IP,Alta tensione non presente in M8-T5,914
2192,T456,2024-07-09 10:04:23.381358,ILCK_IP_T2_50,ILCK_IP_T2_50,T2_1Q4_IP,Cod 50. Assenza tensione 25KV,914
2193,T456,2024-07-09 10:04:23.587151,ILCK_IRIP_T2_57,ILCK_IRIP_T2_57,T2_MCB,Cod 57. Apertura da TCU2  locale (M3),914
2194,T456,2024-07-09 10:04:23.791416,ILCK_IRIP_T7_03,ILCK_IRIP_T7_03,T7_MCB,Cod 03. Apertura Interruttore principale richiesto da TCU1 M8,914
2195,T456,2024-07-09 10:04:23.995889,ILCK_IRIP_T7_09,ILCK_IRIP_T7_09,T2_1Q2_IR,Cod 09. Apertura Interruttore principale da ETCS,914
2201,T456,2024-07-09 10:04:25.224184,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,914
2202,T456,2024-07-09 10:04:25.428534,ILCK_PROP_21M8,ILCK_PROP_21M8,MDS,Cod. 21 AT non presente,914
2203,T456,2024-07-09 10:04:25.634943,ILCK_Panto_T2_07,ILCK_Panto_T2_07,T2_PANTO,Cod 07. Comando abbassamento panto richiesto da remoto,914
2204,T456,2024-07-09 10:04:25.838541,ILCK_Panto_T7_12,ILCK_Panto_T7_12,T7_PANTO,Cod 12. Abbassamento Panto richiesto dal segnalamento,914
2205,T456,2024-07-09 10:04:26.043687,26481,OPIR_OPQ1,Q1_M6,Apertura forzata IP-IR per apertura Q1,914
2206,T456,2024-07-09 10:04:26.248143,ILCK_IRIP_T2_03,ILCK_IRIP_T2_03,T2_MCB,Cod 03. Apertura Interruttore principale richiesto da TCU1 M1,914
2207,T456,2024-07-09 10:04:26.453367,ILCK_IRIP_T2_56,ILCK_IRIP_T2_56,T2_MCB,Cod 56. Apertura da TCU1  locale (M1),914
2373,T456,2024-07-09 10:13:58.305582,ILCK_IR_T7_40,ILCK_IR_T7_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,736
2533,T456,2024-07-09 10:33:05.879048,11201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M1,885
2534,T456,2024-07-09 10:33:06.537361,11202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M1,885
2539,T456,2024-07-09 10:33:09.828851,ILCK_IRIP_T7_68,ILCK_IRIP_T7_68,T7_MCB,Cod 68. Mancata comunic. WTB con semitreno remoto,885
2540,T456,2024-07-09 10:33:10.48635,ILCK_IR_T7_40,ILCK_IR_T7_40,T2_1Q2_IR,Cod 40. Contattore 1Q1 non nello stato DC,885
2717,T456,2024-07-09 11:02:05.068291,137024,_FirstValveFlt_,TOIL_T7,Guasto valvola primaria WC toilette T7,387
2741,T456,2024-07-09 11:04:37.026116,103036,_IDoorUnblock_,M3_Porta_gangway_2,Guasto microswitch porta Gangway 2,317
2962,T456,2024-07-09 11:12:47.01377,ILCK_PROP_04,ILCK_PROP_04,VEHICLE,Cod. 04 Condotta Generale scarica,148
3155,T456,2024-07-09 11:30:21.404549,ILCK_Panto_T7_45,ILCK_Panto_T7_45,T7_PANTO,Cod 45. Mancata comunic. WTB con semitreno remoto,885
3344,T456,2024-07-09 12:00:13.574259,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,866
3533,T456,2024-07-09 12:07:52.514253,21476,OP_DCMAINCNT_PREC_DC,CONV_TRAZ_M1,Apertura forz. contatt. Convert. Princip. DC,899
3534,T456,2024-07-09 12:07:52.551432,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,916
3541,T456,2024-07-09 12:07:57.164714,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,899
3732,T456,2024-07-09 12:15:27.200612,18050,_HVACcabNotOK_,HVAC_CAB_M8,Perdita di comunicazione con HVAC cabina M1,9
3964,T456,2024-07-09 12:41:08.233669,150011,_PantoLowSts_,VEHICLE,Nessun pantografo alto,624
4180,T456,2024-07-09 13:00:15.618161,ILCK_Panto_T7_16,ILCK_Panto_T7_16,T7_PANTO,Cod 16. Filo treno di abbassamento Panto Attivo,909
4318,T456,2024-07-09 13:07:12.373986,18201,CCU_FltWtbR2,VEHICLE,Mancata ricezione R2 in CCU M8,886
4319,T456,2024-07-09 13:07:13.022703,18202,CCU_FltWtbComm,VEHICLE,Mancata comunicazione WTB in CCU M8,886
4483,T456,2024-07-09 13:15:35.723216,ILCK_IRIP_T7_09,ILCK_IRIP_T7_09,T2_1Q2_IR,Cod 09. Apertura Interruttore principale da ETCS,918
4484,T456,2024-07-09 13:15:35.984672,ILCK_IRIP_T7_39,ILCK_IRIP_T7_39,T7_MCB,Cod 39. Master Controller non in IDLE,918
4485,T456,2024-07-09 13:15:36.245385,ILCK_IRIP_T7_56,ILCK_IRIP_T7_56,T7_MCB,Cod 56. Apertura da TCU1  locale (M8),918
4490,T456,2024-07-09 13:15:37.549216,ILCK_IR_T2_41,ILCK_IR_T2_41,T2_1Q2_IR,Cod 41. Line Voltage Type non 3KV,918
4491,T456,2024-07-09 13:15:37.810983,ILCK_IR_T7_01,ILCK_IR_T7_01,T2_1Q2_IR,Cod 01. Mancanza tensione di linea su treno locale,918
4492,T456,2024-07-09 13:15:38.072311,ILCK_IR_T7_41,ILCK_IR_T7_41,T2_1Q2_IR,Cod 41. Line Voltage Type non 3KV,918
4493,T456,2024-07-09 13:15:38.33317,ILCK_PROP_05,ILCK_PROP_05,VEHICLE,Cod. 05 Taglio trazione da SSB attivo,918
4630,T456,2024-07-09 13:32:32.284912,151021,_LowSpdTL_,M1_9K42,Linea treno Velocita' zero  attiva in M1-T4,854
4632,T456,2024-07-09 13:32:33.740465,ILCK_PROP_08,ILCK_PROP_08,VEHICLE,Cod. 08 Loop porte aperto,854
938,T456,2024-07-09 09:00:43.127462,96150,_EDCU_LwSpdFlt_,EDCU_M6_1,Incorenza sts velocita' 0 porta 1 M6,807
